sub_id,from,to,choice,edge,mem_value,triad_value,comm_value,sr0,sr1,sr2,sr3,sr4,sr5,sr6,sr7,sr8,sr9
2,20,1,1,1,0.08333333333333333,0.05,0.047619047619047616,0.046095328804797636,0.046601206001391476,0.04705058978291657,0.047450710356243535,0.04781212834259795,0.048148431253841065,0.04847517556472492,0.0488068890321366,0.04915105595767961,0.049516698615531714
2,20,2,1,1,0.08333333333333333,0.05,0.047619047619047616,0.0219374355318997,0.025904783351935776,0.02969774215948426,0.033331339242766794,0.036821197120614234,0.04018073855955062,0.043417110971829515,0.04652830746679274,0.04951041078143083,0.05239149775990143
2,20,3,0,0,0,0.05,0.047619047619047616,0.028304567926059745,0.03123937841661093,0.03408943463595162,0.03684804091463051,0.03950838674953909,0.042063710954808924,0.04450590087376357,0.046819409273827925,0.048966781422318195,0.050884860352222006
2,20,4,1,0,0,0.05,0.047619047619047616,0.02232591539062908,0.026249664162587064,0.02987127830325478,0.03324324245401199,0.03641270661058471,0.0394192205065201,0.04229070579158599,0.04503817502475884,0.047656037851898904,0.050155797283084246
2,20,5,0,0,0,0.05,0.047619047619047616,0.06905308219649794,0.06915207849046077,0.06878288821508619,0.06797230788443714,0.06675185890090558,0.06515794645682403,0.06323107874224498,0.06101228043378092,0.05853157731949268,0.055772240333065624
2,20,6,1,1,0.08333333333333333,0.05,0.047619047619047616,0.04652169734687521,0.04529193206551387,0.04405223133380842,0.04276403124199879,0.04138754022413937,0.039879807464088764,0.03819343017167439,0.03627933816846443,0.034100827415906844,0.03165597015182715
2,20,7,1,0,0,0.05,0.047619047619047616,0,0.007945350107057051,0.015241210792849364,0.02192251369865074,0.02802082619911956,0.03356758165594664,0.03860109053260237,0.043180914245220546,0.047410537581156854,0.051440286859006666
2,20,8,0,1,0.08333333333333333,0.05,0.047619047619047616,0.0914571067443492,0.08641920236007439,0.08154988059850973,0.0768374368075747,0.07226637882791509,0.0678168152027995,0.06346591561630006,0.05919564364724962,0.05501500651956915,0.05100434925286508
2,20,9,0,0,0,0.05,0.047619047619047616,0,0.00597962310836229,0.011616225588930785,0.016915570223346835,0.021877330548570783,0.02649489441091329,0.030756620198633143,0.03465226306735982,0.0381944009969759,0.04147705304203997
2,20,10,0,0,0,0.05,0.047619047619047616,0.10389913211003424,0.09864748959083637,0.09361891751835162,0.08881753800743541,0.08424630544916821,0.07990531073718357,0.07578774399771837,0.07187059455931265,0.06809440530283103,0.06433468078174984
