study,data_source,sub_id,from,to,from_face,to_face,edge,choice,confidence,rt_choice,rt_confidence
randomwalks,prolific,3,2,9,CFD-AM-202-079-N.jpg,CFD-WM-235-147-N.jpg,0,1,3,586.6499999975786,223.7650000024587
randomwalks,prolific,3,10,13,CFD-WF-252-159-N.jpg,CFD-LM-253-075-N.jpg,0,1,3,595.484999998007,221.60000000451691
randomwalks,prolific,3,2,10,CFD-AM-202-079-N.jpg,CFD-WF-252-159-N.jpg,0,1,3,746.0250000003725,229.6199999982491
randomwalks,prolific,3,1,11,CFD-WM-238-020-N.jpg,CFD-BF-247-179-N.jpg,0,0,1,2658.9499999973923,573.4599999997299
randomwalks,prolific,3,3,11,CFD-AF-205-155-N.jpg,CFD-BF-247-179-N.jpg,0,0,1,1335.5799999989104,245.4500000020489
randomwalks,prolific,3,1,12,CFD-WM-238-020-N.jpg,CFD-BM-205-001-N.jpg,0,0,1,1765.9099999871105,229.64000000525263
randomwalks,prolific,3,4,5,CFD-LF-254-125-N.jpg,CFD-LM-249-001-N.jpg,1,1,4,2539.4550000054296,293.5750000034459
randomwalks,prolific,3,2,4,CFD-AM-202-079-N.jpg,CFD-LF-254-125-N.jpg,1,1,4,2697.159999996191,309.0599999995902
randomwalks,prolific,3,10,11,CFD-WF-252-159-N.jpg,CFD-BF-247-179-N.jpg,0,0,1,3470.850000012433,252.58499999484047
randomwalks,prolific,3,5,12,CFD-LM-249-001-N.jpg,CFD-BM-205-001-N.jpg,0,0,1,2575.020000003744,300.7749999961816
randomwalks,prolific,3,9,13,CFD-WM-235-147-N.jpg,CFD-LM-253-075-N.jpg,0,1,3,2668.7099999981,279.6249999955762
randomwalks,prolific,3,1,10,CFD-WM-238-020-N.jpg,CFD-WF-252-159-N.jpg,0,1,3,1778.8900000012943,215.03500000108033
randomwalks,prolific,3,1,4,CFD-WM-238-020-N.jpg,CFD-LF-254-125-N.jpg,0,1,3,1150.204999997979,197.35500001115724
randomwalks,prolific,3,6,11,CFD-BM-237-188-N.jpg,CFD-BF-247-179-N.jpg,0,1,3,3081.5050000092015,247.2600000037346
randomwalks,prolific,3,2,13,CFD-AM-202-079-N.jpg,CFD-LM-253-075-N.jpg,0,1,3,3899.420000001788,516.2249999993946
randomwalks,prolific,3,7,9,CFD-WM-235-147-N.jpg,CFD-AF-214-139-N.jpg,0,1,3,1844.5649999922607,205.5699999909848
randomwalks,prolific,3,5,7,CFD-LM-249-001-N.jpg,CFD-AF-214-139-N.jpg,1,1,3,641.0500000056345,221.30999999353665
randomwalks,prolific,3,1,7,CFD-WM-238-020-N.jpg,CFD-AF-214-139-N.jpg,0,1,3,988.5849999990314,221.64000000339001
randomwalks,prolific,3,1,6,CFD-WM-238-020-N.jpg,CFD-BM-237-188-N.jpg,0,0,1,3377.525000003632,245.04999999771823
randomwalks,prolific,3,11,13,CFD-BF-247-179-N.jpg,CFD-LM-253-075-N.jpg,1,0,1,1532.9450000135694,245.56999999913387
randomwalks,prolific,3,2,12,CFD-AM-202-079-N.jpg,CFD-BM-205-001-N.jpg,0,0,1,1970.874999999069,197.5700000040233
randomwalks,prolific,3,6,8,CFD-AM-234-355-N.jpg,CFD-BM-237-188-N.jpg,0,1,3,3481.169999998994,361.8799999966286
randomwalks,prolific,3,9,10,CFD-WM-235-147-N.jpg,CFD-WF-252-159-N.jpg,0,1,3,1503.984999988228,229.08999999333173
randomwalks,prolific,3,5,8,CFD-AM-234-355-N.jpg,CFD-LM-249-001-N.jpg,0,1,3,1277.1899999934249,221.6650000042282
randomwalks,prolific,3,6,7,CFD-BM-237-188-N.jpg,CFD-AF-214-139-N.jpg,1,1,3,2360.565000009723,205.5499999988824
randomwalks,prolific,3,7,10,CFD-WF-252-159-N.jpg,CFD-AF-214-139-N.jpg,0,1,3,1458.4949999991804,207.7799999970011
randomwalks,prolific,3,6,9,CFD-WM-235-147-N.jpg,CFD-BM-237-188-N.jpg,0,1,3,2064.25499999011,197.96499999891967
randomwalks,prolific,3,2,6,CFD-AM-202-079-N.jpg,CFD-BM-237-188-N.jpg,0,0,1,3454.060000003781,445.44999999925494
randomwalks,prolific,3,5,10,CFD-WF-252-159-N.jpg,CFD-LM-249-001-N.jpg,0,1,3,1089.1700000069104,229.61499998904765
randomwalks,prolific,3,3,7,CFD-AF-205-155-N.jpg,CFD-AF-214-139-N.jpg,0,1,3,938.3900000103748,213.66500000329688
randomwalks,prolific,3,1,5,CFD-WM-238-020-N.jpg,CFD-LM-249-001-N.jpg,0,1,3,956.334999995306,229.55000000353905
randomwalks,prolific,3,5,6,CFD-LM-249-001-N.jpg,CFD-BM-237-188-N.jpg,0,1,3,3029.630000004545,476.0050000040792
randomwalks,prolific,3,1,9,CFD-WM-238-020-N.jpg,CFD-WM-235-147-N.jpg,0,1,3,1599.939999999944,213.58999999938533
randomwalks,prolific,3,2,8,CFD-AM-202-079-N.jpg,CFD-AM-234-355-N.jpg,0,1,3,2014.414999997709,197.4400000036694
randomwalks,prolific,3,4,13,CFD-LF-254-125-N.jpg,CFD-LM-253-075-N.jpg,0,1,3,1360.780000002589,227.6750000016764
randomwalks,prolific,3,7,11,CFD-BF-247-179-N.jpg,CFD-AF-214-139-N.jpg,0,0,1,1728.655000013765,237.1150000104681
randomwalks,prolific,3,1,13,CFD-WM-238-020-N.jpg,CFD-LM-253-075-N.jpg,0,1,3,1550.8600000026636,206.88500000722703
randomwalks,prolific,3,11,12,CFD-BF-247-179-N.jpg,CFD-BM-205-001-N.jpg,1,1,3,1374.0450000041164,189.5050000017509
randomwalks,prolific,3,7,13,CFD-AF-214-139-N.jpg,CFD-LM-253-075-N.jpg,0,1,3,2142.145000005141,205.3699999959208
randomwalks,prolific,3,6,12,CFD-BM-237-188-N.jpg,CFD-BM-205-001-N.jpg,0,0,1,2597.064999994356,205.960000006482
randomwalks,prolific,3,3,4,CFD-AF-205-155-N.jpg,CFD-LF-254-125-N.jpg,1,1,3,3049.029999994673,180.7549999943003
randomwalks,prolific,4,3,4,CFD-AF-224-026-N.jpg,CFD-BF-222-240-N.jpg,1,0,4,6212.660000193864,2190.775000024587
randomwalks,prolific,4,9,13,CFD-AF-209-006-N.jpg,CFD-AM-242-176-N.jpg,0,1,3,3295.420000096783,1492.1800000593066
randomwalks,prolific,4,10,12,CFD-BF-210-130-N.jpg,CFD-LF-206-078-N.jpg,1,1,3,2968.394999857992,1456.0650000348687
randomwalks,prolific,4,1,12,CFD-WF-213-031-N.jpg,CFD-LF-206-078-N.jpg,0,0,3,2397.205000044778,3823.4049999155104
randomwalks,prolific,4,5,9,CFD-AF-209-006-N.jpg,CFD-WM-239-128-N.jpg,0,0,1,2775.6049998570234,1719.990000128746
randomwalks,prolific,4,5,10,CFD-BF-210-130-N.jpg,CFD-WM-239-128-N.jpg,0,1,2,3048.0199998710304,1860.7550000306221
randomwalks,prolific,4,3,12,CFD-AF-224-026-N.jpg,CFD-LF-206-078-N.jpg,0,0,2,3046.709999907762,927.7550000697374
randomwalks,prolific,4,11,13,CFD-BM-217-082-N.jpg,CFD-AM-242-176-N.jpg,1,1,4,1763.0849999841305,1654.439999954775
randomwalks,prolific,4,1,4,CFD-WF-213-031-N.jpg,CFD-BF-222-240-N.jpg,0,0,2,2716.359999962151,1128.0300000216812
randomwalks,prolific,4,6,8,CFD-LM-239-075-N.jpg,CFD-AM-211-052-N.jpg,0,1,4,1700.5100001115352,1911.2650000024587
randomwalks,prolific,4,7,13,CFD-LF-229-164-N.jpg,CFD-AM-242-176-N.jpg,0,1,2,2833.430000115186,2053.4500000067055
randomwalks,prolific,4,3,8,CFD-LM-239-075-N.jpg,CFD-AF-224-026-N.jpg,0,1,3,2721.0800000466406,1019.7099999058992
randomwalks,prolific,4,2,7,CFD-WM-245-123-N.jpg,CFD-LF-229-164-N.jpg,0,1,2,3130.3999999072403,999.2550001479684
randomwalks,prolific,4,1,3,CFD-WF-213-031-N.jpg,CFD-AF-224-026-N.jpg,0,1,2,4112.140000099316,485.7900000642985
randomwalks,prolific,4,7,12,CFD-LF-206-078-N.jpg,CFD-LF-229-164-N.jpg,0,0,2,3281.0349999926984,958.3900000434368
randomwalks,prolific,4,2,12,CFD-WM-245-123-N.jpg,CFD-LF-206-078-N.jpg,0,1,3,1657.175000058487,1268.540000077337
randomwalks,prolific,4,7,11,CFD-BM-217-082-N.jpg,CFD-LF-229-164-N.jpg,0,1,2,3257.4499999172986,949.1600000765176
randomwalks,prolific,4,11,12,CFD-BM-217-082-N.jpg,CFD-LF-206-078-N.jpg,1,1,3,2758.820000104606,2790.1099999435246
randomwalks,prolific,4,3,10,CFD-AF-224-026-N.jpg,CFD-BF-210-130-N.jpg,0,1,3,2491.3350001443177,571.2749999947846
randomwalks,prolific,4,6,9,CFD-AF-209-006-N.jpg,CFD-AM-211-052-N.jpg,0,1,4,1675.7699998561293,631.6050000023097
randomwalks,prolific,4,6,7,CFD-AM-211-052-N.jpg,CFD-LF-229-164-N.jpg,1,1,3,2404.945000074804,599.1399998310953
randomwalks,prolific,4,2,3,CFD-WM-245-123-N.jpg,CFD-AF-224-026-N.jpg,1,0,2,2394.815000006929,590.4149999842048
randomwalks,prolific,4,4,11,CFD-BF-222-240-N.jpg,CFD-BM-217-082-N.jpg,0,1,3,2782.7500000130385,732.785000000149
randomwalks,prolific,4,5,12,CFD-WM-239-128-N.jpg,CFD-LF-206-078-N.jpg,0,0,1,2041.1000000312924,998.4750000294298
randomwalks,prolific,4,6,10,CFD-BF-210-130-N.jpg,CFD-AM-211-052-N.jpg,0,0,2,4030.9549998492,662.7750000916421
randomwalks,prolific,4,9,12,CFD-AF-209-006-N.jpg,CFD-LF-206-078-N.jpg,0,1,2,4051.124999998138,1111.0950000584126
randomwalks,prolific,4,1,7,CFD-WF-213-031-N.jpg,CFD-LF-229-164-N.jpg,0,1,3,2248.3949998859316,630.8599999174476
randomwalks,prolific,4,6,11,CFD-AM-211-052-N.jpg,CFD-BM-217-082-N.jpg,0,0,2,2944.8450000490993,510.5850000400096
randomwalks,prolific,4,8,12,CFD-LM-239-075-N.jpg,CFD-LF-206-078-N.jpg,0,1,3,1746.2550001218915,543.3600000105798
randomwalks,prolific,4,2,4,CFD-WM-245-123-N.jpg,CFD-BF-222-240-N.jpg,1,1,3,3724.619999993593,718.445000005886
randomwalks,prolific,4,1,6,CFD-WF-213-031-N.jpg,CFD-AM-211-052-N.jpg,0,0,2,1426.170000107959,397.48500008136034
randomwalks,prolific,4,1,10,CFD-WF-213-031-N.jpg,CFD-BF-210-130-N.jpg,0,0,2,3033.880000002682,511.0250001307577
randomwalks,prolific,4,2,5,CFD-WM-245-123-N.jpg,CFD-WM-239-128-N.jpg,0,0,3,3057.3350000195205,1256.2450000550598
randomwalks,prolific,4,3,11,CFD-AF-224-026-N.jpg,CFD-BM-217-082-N.jpg,0,1,3,2016.15499984473,685.5850000865757
randomwalks,prolific,4,2,9,CFD-WM-245-123-N.jpg,CFD-AF-209-006-N.jpg,0,0,3,5077.5849998462945,1455.8749999850988
randomwalks,prolific,4,9,10,CFD-AF-209-006-N.jpg,CFD-BF-210-130-N.jpg,0,1,3,3951.160000171512,718.3050001040101
randomwalks,prolific,4,2,6,CFD-WM-245-123-N.jpg,CFD-AM-211-052-N.jpg,0,1,2,2973.5699999146163,1015.2300000190736
randomwalks,prolific,4,4,8,CFD-LM-239-075-N.jpg,CFD-BF-222-240-N.jpg,0,1,3,2559.385000029579,798.6049999017268
randomwalks,prolific,4,3,13,CFD-AF-224-026-N.jpg,CFD-AM-242-176-N.jpg,0,1,3,3729.150000028312,1140.3749999590218
randomwalks,prolific,4,8,10,CFD-LM-239-075-N.jpg,CFD-BF-210-130-N.jpg,1,0,2,2378.9099999703467,542.9249999579042
randomwalks,prolific,4,10,13,CFD-BF-210-130-N.jpg,CFD-AM-242-176-N.jpg,0,1,3,1707.2600000537932,1349.835000000894
randomwalks,prolific,4,2,8,CFD-WM-245-123-N.jpg,CFD-LM-239-075-N.jpg,0,1,3,2267.3349999822676,399.6250000782311
randomwalks,prolific,4,7,8,CFD-LM-239-075-N.jpg,CFD-LF-229-164-N.jpg,0,1,3,3436.1050000879914,422.6699999999255
randomwalks,prolific,4,3,7,CFD-AF-224-026-N.jpg,CFD-LF-229-164-N.jpg,0,0,1,2703.3100000116974,869.3499998189509
randomwalks,prolific,4,8,13,CFD-LM-239-075-N.jpg,CFD-AM-242-176-N.jpg,0,1,3,1958.7499999906868,693.1549999862909
randomwalks,prolific,4,6,12,CFD-AM-211-052-N.jpg,CFD-LF-206-078-N.jpg,0,0,4,3103.4099999815226,775.1949999947101
randomwalks,prolific,4,8,9,CFD-LM-239-075-N.jpg,CFD-AF-209-006-N.jpg,1,1,3,2497.7100000251085,558.0750000663102
randomwalks,prolific,4,2,13,CFD-WM-245-123-N.jpg,CFD-AM-242-176-N.jpg,0,0,4,1842.4199998844415,1357.069999910891
randomwalks,prolific,4,2,10,CFD-WM-245-123-N.jpg,CFD-BF-210-130-N.jpg,0,0,2,1991.0349999554455,1262.885000091046
randomwalks,prolific,4,10,11,CFD-BF-210-130-N.jpg,CFD-BM-217-082-N.jpg,0,1,2,3188.659999985248,782.6400001067668
randomwalks,prolific,4,3,5,CFD-AF-224-026-N.jpg,CFD-WM-239-128-N.jpg,1,0,4,2570.490000071004,1112.2250000480562
randomwalks,prolific,4,7,10,CFD-BF-210-130-N.jpg,CFD-LF-229-164-N.jpg,0,1,3,2756.074999924749,583.6899999994785
randomwalks,prolific,4,5,6,CFD-WM-239-128-N.jpg,CFD-AM-211-052-N.jpg,0,1,2,2761.5100000984967,598.960000090301
randomwalks,prolific,4,6,13,CFD-AM-211-052-N.jpg,CFD-AM-242-176-N.jpg,0,0,2,3495.93500001356,1053.8200000301003
randomwalks,prolific,4,5,13,CFD-WM-239-128-N.jpg,CFD-AM-242-176-N.jpg,0,0,2,2079.954999964684,672.179999994114
randomwalks,prolific,4,5,11,CFD-WM-239-128-N.jpg,CFD-BM-217-082-N.jpg,0,1,3,1962.4150001909584,812.2000000439584
randomwalks,prolific,4,3,6,CFD-AF-224-026-N.jpg,CFD-AM-211-052-N.jpg,0,0,2,2579.894999973476,619.6349998936057
randomwalks,prolific,4,1,2,CFD-WF-213-031-N.jpg,CFD-WM-245-123-N.jpg,1,1,3,1969.3950000219047,1366.399999940768
randomwalks,prolific,4,12,13,CFD-LF-206-078-N.jpg,CFD-AM-242-176-N.jpg,1,0,2,2332.9500001855195,589.8949999827892
randomwalks,prolific,4,4,9,CFD-BF-222-240-N.jpg,CFD-AF-209-006-N.jpg,0,1,3,9937.634999863803,950.4050000105052
randomwalks,prolific,4,1,13,CFD-WF-213-031-N.jpg,CFD-AM-242-176-N.jpg,0,1,2,2583.245000103489,797.6999999955297
randomwalks,prolific,4,4,10,CFD-BF-222-240-N.jpg,CFD-BF-210-130-N.jpg,0,1,3,2341.3750000763685,536.1099999863654
randomwalks,prolific,4,8,11,CFD-LM-239-075-N.jpg,CFD-BM-217-082-N.jpg,0,1,4,2489.924999885261,1693.8749998807907
randomwalks,prolific,4,4,5,CFD-BF-222-240-N.jpg,CFD-WM-239-128-N.jpg,1,0,1,2463.1449999287724,798.0700000189245
randomwalks,prolific,4,7,9,CFD-AF-209-006-N.jpg,CFD-LF-229-164-N.jpg,0,1,3,2658.6200001183897,682.3050000239164
randomwalks,prolific,4,9,11,CFD-AF-209-006-N.jpg,CFD-BM-217-082-N.jpg,1,1,3,2025.5050000268968,349.0100000053644
randomwalks,prolific,4,5,8,CFD-LM-239-075-N.jpg,CFD-WM-239-128-N.jpg,0,0,1,2258.2799999509007,580.555000109598
randomwalks,prolific,4,2,11,CFD-WM-245-123-N.jpg,CFD-BM-217-082-N.jpg,0,0,3,2270.5149999819696,1359.3800000380725
randomwalks,prolific,4,4,7,CFD-BF-222-240-N.jpg,CFD-LF-229-164-N.jpg,0,0,3,2052.46499995701,1158.8800000026822
randomwalks,prolific,4,1,5,CFD-WF-213-031-N.jpg,CFD-WM-239-128-N.jpg,0,1,3,1801.244999980554,1564.3299999646842
randomwalks,prolific,4,1,8,CFD-WF-213-031-N.jpg,CFD-LM-239-075-N.jpg,1,0,2,1590.1850000955164,645.6899999175221
randomwalks,prolific,4,4,6,CFD-BF-222-240-N.jpg,CFD-AM-211-052-N.jpg,1,0,2,2366.7099999729544,1349.500000011176
randomwalks,prolific,4,5,7,CFD-WM-239-128-N.jpg,CFD-LF-229-164-N.jpg,1,1,3,4105.685000075027,702.6849999092519
randomwalks,prolific,4,1,11,CFD-WF-213-031-N.jpg,CFD-BM-217-082-N.jpg,0,0,2,1718.0800000205636,461.9550001807511
randomwalks,prolific,4,3,9,CFD-AF-224-026-N.jpg,CFD-AF-209-006-N.jpg,0,1,4,2905.479999957606,740.8449999056756
randomwalks,prolific,4,4,12,CFD-BF-222-240-N.jpg,CFD-LF-206-078-N.jpg,0,1,3,2646.195000037551,701.935000019148
randomwalks,prolific,4,1,9,CFD-WF-213-031-N.jpg,CFD-AF-209-006-N.jpg,0,0,2,1875.6750000175089,1558.6449999827892
randomwalks,prolific,4,4,13,CFD-BF-222-240-N.jpg,CFD-AM-242-176-N.jpg,0,1,2,2620.9299999754876,2158.6549999192357
randomwalks,prolific,5,2,3,CFD-BM-207-024-N.jpg,CFD-AM-249-163-N.jpg,1,1,2,1242.4250000040047,1280.6599999894388
randomwalks,prolific,5,2,8,CFD-BM-207-024-N.jpg,CFD-LM-208-110-N.jpg,0,0,3,1820.865000016056,1054.9299999838695
randomwalks,prolific,5,2,9,CFD-BM-207-024-N.jpg,CFD-WF-227-002-N.jpg,0,0,4,1855.4799999692475,1721.7600000440143
randomwalks,prolific,5,4,9,CFD-BF-221-223-N.jpg,CFD-WF-227-002-N.jpg,0,1,4,1509.554999996908,1026.2499999953434
randomwalks,prolific,5,6,12,CFD-LM-200-045-N.jpg,CFD-AF-240-206-N.jpg,0,1,2,1367.839999962598,665.0800000061281
randomwalks,prolific,5,1,11,CFD-AM-244-222-N.jpg,CFD-LF-210-220-N.jpg,0,0,2,1522.3549999645911,810.5799999902956
randomwalks,prolific,5,6,9,CFD-WF-227-002-N.jpg,CFD-LM-200-045-N.jpg,0,1,2,833.9949999935925,331.13999996567145
randomwalks,prolific,5,1,7,CFD-AM-244-222-N.jpg,CFD-AF-203-077-N.jpg,0,1,3,435.3650000412017,384.39000002108514
randomwalks,prolific,5,5,11,CFD-BF-212-315-N.jpg,CFD-LF-210-220-N.jpg,0,1,2,255.8699999935925,892.9149999748915
randomwalks,prolific,5,3,11,CFD-AM-249-163-N.jpg,CFD-LF-210-220-N.jpg,0,0,2,1138.295000011567,376.9050000119023
randomwalks,prolific,5,5,10,CFD-WM-209-038-N.jpg,CFD-BF-212-315-N.jpg,0,1,3,1029.7649999847636,225.670000014361
randomwalks,prolific,5,4,5,CFD-BF-221-223-N.jpg,CFD-BF-212-315-N.jpg,1,1,3,999.0250000264496,372.075000021141
randomwalks,prolific,5,1,5,CFD-AM-244-222-N.jpg,CFD-BF-212-315-N.jpg,0,1,3,1080.5449999752454,272.2850000136532
randomwalks,prolific,5,1,10,CFD-AM-244-222-N.jpg,CFD-WM-209-038-N.jpg,0,1,3,1103.949999960605,203.54000001680103
randomwalks,prolific,5,1,13,CFD-AM-244-222-N.jpg,CFD-BM-226-276-N.jpg,0,0,2,1457.5649999896996,228.68999995989725
randomwalks,prolific,5,2,4,CFD-BM-207-024-N.jpg,CFD-BF-221-223-N.jpg,1,1,4,964.6849999553524,540.2799999574199
randomwalks,prolific,5,1,12,CFD-AM-244-222-N.jpg,CFD-AF-240-206-N.jpg,0,0,1,961.3099999842234,260.67499996861443
randomwalks,prolific,5,7,13,CFD-AF-203-077-N.jpg,CFD-BM-226-276-N.jpg,0,1,3,1236.8249999708496,239.3900000024587
randomwalks,prolific,5,1,4,CFD-AM-244-222-N.jpg,CFD-BF-221-223-N.jpg,0,0,1,992.22999997437,311.80999998468906
randomwalks,prolific,5,7,12,CFD-AF-240-206-N.jpg,CFD-AF-203-077-N.jpg,0,0,1,766.2400000263005,409.3599999905564
randomwalks,prolific,5,4,7,CFD-BF-221-223-N.jpg,CFD-AF-203-077-N.jpg,0,1,3,971.4550000499004,236.78499995730817
randomwalks,prolific,5,3,5,CFD-AM-249-163-N.jpg,CFD-BF-212-315-N.jpg,1,1,4,647.0649999682792,339.1800000099465
randomwalks,prolific,5,1,9,CFD-AM-244-222-N.jpg,CFD-WF-227-002-N.jpg,0,0,1,386.8899999652058,272.85499998833984
randomwalks,prolific,5,8,9,CFD-LM-208-110-N.jpg,CFD-WF-227-002-N.jpg,1,1,4,253.3199999597855,736.6500000352971
randomwalks,prolific,5,6,13,CFD-LM-200-045-N.jpg,CFD-BM-226-276-N.jpg,0,0,2,492.99499997869134,963.8550000381656
randomwalks,prolific,5,3,4,CFD-AM-249-163-N.jpg,CFD-BF-221-223-N.jpg,1,0,1,261.24000002164394,295.319999975618
randomwalks,prolific,5,1,2,CFD-AM-244-222-N.jpg,CFD-BM-207-024-N.jpg,1,1,3,574.3600000278093,271.184999961406
randomwalks,prolific,5,5,7,CFD-BF-212-315-N.jpg,CFD-AF-203-077-N.jpg,1,1,4,566.9849999831058,281.96499997284263
randomwalks,prolific,5,6,11,CFD-LM-200-045-N.jpg,CFD-LF-210-220-N.jpg,0,1,3,993.099999963306,370.7099999883212
randomwalks,prolific,5,7,10,CFD-WM-209-038-N.jpg,CFD-AF-203-077-N.jpg,0,1,3,663.6600000201724,179.43999997805804
randomwalks,prolific,5,1,3,CFD-AM-244-222-N.jpg,CFD-AM-249-163-N.jpg,0,0,2,719.3349999724887,164.8200000054203
randomwalks,prolific,5,9,13,CFD-WF-227-002-N.jpg,CFD-BM-226-276-N.jpg,0,0,2,512.2100000153296,309.6650000079535
randomwalks,prolific,5,8,13,CFD-LM-208-110-N.jpg,CFD-BM-226-276-N.jpg,0,1,3,580.454999988433,259.1499999980442
randomwalks,prolific,5,2,12,CFD-BM-207-024-N.jpg,CFD-AF-240-206-N.jpg,0,1,2,435.22500002291054,2174.379999982193
randomwalks,prolific,5,9,11,CFD-WF-227-002-N.jpg,CFD-LF-210-220-N.jpg,1,1,3,285.9950000420213,243.18999995011836
randomwalks,prolific,5,4,12,CFD-BF-221-223-N.jpg,CFD-AF-240-206-N.jpg,0,1,3,1362.664999964181,325.0499999849126
randomwalks,prolific,5,5,13,CFD-BF-212-315-N.jpg,CFD-BM-226-276-N.jpg,0,0,2,311.6450000088662,589.4299999927171
randomwalks,prolific,5,9,10,CFD-WF-227-002-N.jpg,CFD-WM-209-038-N.jpg,0,1,3,748.6200000275858,321.4649999863468
randomwalks,prolific,5,3,13,CFD-AM-249-163-N.jpg,CFD-BM-226-276-N.jpg,0,1,3,822.4349999800324,210.72999999159947
randomwalks,prolific,5,2,6,CFD-BM-207-024-N.jpg,CFD-LM-200-045-N.jpg,0,0,2,635.6149999774061,212.8849999862723
randomwalks,prolific,5,2,10,CFD-BM-207-024-N.jpg,CFD-WM-209-038-N.jpg,0,0,1,629.7349999658763,233.269999967888
randomwalks,prolific,5,1,6,CFD-AM-244-222-N.jpg,CFD-LM-200-045-N.jpg,0,1,3,652.3850000230595,210.83500003442168
randomwalks,prolific,5,4,10,CFD-BF-221-223-N.jpg,CFD-WM-209-038-N.jpg,0,1,3,755.635000008624,250.3300000098534
randomwalks,prolific,5,4,13,CFD-BF-221-223-N.jpg,CFD-BM-226-276-N.jpg,0,1,3,568.2200000155717,378.7500000325963
randomwalks,prolific,5,7,11,CFD-LF-210-220-N.jpg,CFD-AF-203-077-N.jpg,0,0,2,618.674999976065,232.02500003390017
randomwalks,prolific,5,4,8,CFD-LM-208-110-N.jpg,CFD-BF-221-223-N.jpg,0,0,2,682.5149999931455,248.01499996101484
randomwalks,prolific,5,7,9,CFD-WF-227-002-N.jpg,CFD-AF-203-077-N.jpg,0,1,3,658.400000014808,210.94499999890104
randomwalks,prolific,5,4,6,CFD-BF-221-223-N.jpg,CFD-LM-200-045-N.jpg,1,1,3,534.3149999971502,202.97499996377155
randomwalks,prolific,5,3,9,CFD-AM-249-163-N.jpg,CFD-WF-227-002-N.jpg,0,0,2,323.10499995946884,227.49999997904524
randomwalks,prolific,5,5,12,CFD-BF-212-315-N.jpg,CFD-AF-240-206-N.jpg,0,0,1,558.5999999893829,348.1550000142306
randomwalks,prolific,5,1,8,CFD-AM-244-222-N.jpg,CFD-LM-208-110-N.jpg,1,1,3,420.9499999997206,189.39999997382984
randomwalks,prolific,5,6,10,CFD-WM-209-038-N.jpg,CFD-LM-200-045-N.jpg,0,1,4,375.3249999717809,192.36499996623024
randomwalks,prolific,5,2,5,CFD-BM-207-024-N.jpg,CFD-BF-212-315-N.jpg,0,0,1,258.95499996840954,358.74500003410503
randomwalks,prolific,5,2,11,CFD-BM-207-024-N.jpg,CFD-LF-210-220-N.jpg,0,0,2,436.4350000396371,269.3149999831803
randomwalks,prolific,5,10,13,CFD-WM-209-038-N.jpg,CFD-BM-226-276-N.jpg,0,1,3,502.0800000056624,229.72500004107133
randomwalks,prolific,5,10,11,CFD-WM-209-038-N.jpg,CFD-LF-210-220-N.jpg,0,1,3,303.1349999946542,178.1800000462681
randomwalks,prolific,5,3,8,CFD-LM-208-110-N.jpg,CFD-AM-249-163-N.jpg,0,1,4,245.12000003596768,153.86500000022352
randomwalks,prolific,5,7,8,CFD-LM-208-110-N.jpg,CFD-AF-203-077-N.jpg,0,0,2,400.2399999881163,212.70500001264736
randomwalks,prolific,5,11,12,CFD-LF-210-220-N.jpg,CFD-AF-240-206-N.jpg,1,1,4,289.64500001166016,200.4150000284426
randomwalks,prolific,5,12,13,CFD-AF-240-206-N.jpg,CFD-BM-226-276-N.jpg,1,1,3,244.21999999321997,177.04999999841675
randomwalks,prolific,5,10,12,CFD-WM-209-038-N.jpg,CFD-AF-240-206-N.jpg,1,0,2,310.0149999954738,180.1149999955669
randomwalks,prolific,5,3,6,CFD-AM-249-163-N.jpg,CFD-LM-200-045-N.jpg,0,0,1,313.65999998524785,283.6949999909848
randomwalks,prolific,5,11,13,CFD-LF-210-220-N.jpg,CFD-BM-226-276-N.jpg,1,0,3,302.1399999852292,599.9249999877065
randomwalks,prolific,5,4,11,CFD-BF-221-223-N.jpg,CFD-LF-210-220-N.jpg,0,1,4,543.4800000512041,359.2050000443123
randomwalks,prolific,5,8,11,CFD-LM-208-110-N.jpg,CFD-LF-210-220-N.jpg,0,1,1,1140.0949999806471,273.09500001138076
randomwalks,prolific,5,5,6,CFD-BF-212-315-N.jpg,CFD-LM-200-045-N.jpg,0,0,4,531.7849999992177,233.9100000099279
randomwalks,prolific,5,2,7,CFD-BM-207-024-N.jpg,CFD-AF-203-077-N.jpg,0,0,1,729.3300000019372,342.59000001475215
randomwalks,prolific,5,6,7,CFD-LM-200-045-N.jpg,CFD-AF-203-077-N.jpg,1,0,4,1373.574999975972,1169.3450000020675
randomwalks,prolific,5,8,12,CFD-LM-208-110-N.jpg,CFD-AF-240-206-N.jpg,0,0,2,998.5149999847636,350.4749999847263
randomwalks,prolific,5,2,13,CFD-BM-207-024-N.jpg,CFD-BM-226-276-N.jpg,0,1,1,2660.0450000260025,771.8049999675713
randomwalks,prolific,5,3,10,CFD-AM-249-163-N.jpg,CFD-WM-209-038-N.jpg,0,1,3,1401.8949999590404,195.1499999850057
randomwalks,prolific,5,3,7,CFD-AM-249-163-N.jpg,CFD-AF-203-077-N.jpg,0,1,4,413.9549999963492,244.01000002399087
randomwalks,prolific,5,5,8,CFD-LM-208-110-N.jpg,CFD-BF-212-315-N.jpg,0,0,1,561.1449999851175,343.2749999919906
